University of Stuttgart - IFT;time [s];force unfiltered [kN];force filtered [kN];drop no.;displacement [mm]
;3,71700;0,74750;0,76725;0,00000;0,00000
;3,71750;0,78659;0,76765;0,00000;0,00000
;3,71800;0,78915;0,76793;0,00000;0,00000
;3,71850;0,77377;0,76816;0,00000;0,00000
;3,71900;0,74046;0,76837;0,00000;0,00000
;3,71950;0,79492;0,76855;0,00000;0,00000
;3,72000;0,72380;0,76869;0,00000;0,00000
;3,72050;0,79043;0,76876;0,00000;0,00000
;3,72100;0,67254;0,76872;0,00000;0,00000
;3,72150;0,71995;0,76847;0,00000;0,00000
;3,72200;0,77762;0,76791;0,00000;0,00000
;3,72250;0,73277;0,76704;0,00000;0,00000
;3,72300;0,78787;0,76594;0,00000;0,00000
;3,72350;0,77505;0,76472;0,00000;0,00000
;3,72400;0,68151;0,76344;0,00000;0,00000
;3,72450;0,72508;0,76209;0,00000;0,00000
;3,72500;0,72957;0,76058;0,00000;0,00000
;3,72550;0,78274;0,75891;0,00000;0,00000
;3,72600;0,71419;0,75715;0,00000;0,00000
;3,72650;0,75968;0,75537;0,00000;0,00000
;3,72700;0,77634;0,75361;0,00000;0,00000
;3,72750;0,75199;0,75197;0,00000;0,00000
;3,72800;0,65524;0,75046;0,00000;0,00000
;3,72850;0,74815;0,74902;0,00000;0,00000
;3,72900;0,74110;0,74755;0,00000;0,00000
;3,72950;0,72828;0,74607;0,00000;0,00000
;3,73000;0,72636;0,74462;0,00000;0,00000
;3,73050;0,78787;0,74321;0,00000;0,00000
;3,73100;0,74815;0,74192;0,00000;0,00000
;3,73150;0,76929;0,74084;0,00000;0,00000
;3,73200;0,77634;0,74003;0,00000;0,00000
;3,73250;0,73789;0,73955;0,00000;0,00000
;3,73300;0,73661;0,73938;0,00000;0,00000
;3,73350;0,80196;0,73947;0,00000;0,00000
;3,73400;0,74430;0,73983;0,00000;0,00000
;3,73450;0,73853;0,74046;0,00000;0,00000
;3,73500;0,73213;0,74127;0,00000;0,00000
;3,73550;0,68279;0,74215;0,00000;0,00000
;3,73600;0,69497;0,74294;0,00000;0,00000
;3,73650;0,73085;0,74348;0,00000;0,00000
;3,73700;0,76288;0,74373;0,00000;0,00000
;3,73750;0,74686;0,74374;0,00000;0,00000
;3,73800;0,74494;0,74361;0,00000;0,00000
;3,73850;0,74046;0,74337;0,00000;0,00000
;3,73900;0,75071;0,74309;0,00000;0,00000
;3,73950;0,67254;0,74275;0,00000;0,00000
;3,74000;0,72764;0,74231;0,00000;0,00000
;3,74050;0,71803;0,74169;0,00000;0,00000
;3,74100;0,73533;0,74089;0,00000;0,00000
;3,74150;0,73469;0,73995;0,00000;0,00000
;3,74200;0,79107;0,73895;0,00000;0,00000
;3,74250;0,72316;0,73799;0,00000;0,00000
;3,74300;0,76673;0,73716;0,00000;0,00000
;3,74350;0,69497;0,73648;0,00000;0,00000
;3,74400;0,77570;0,73593;0,00000;0,00000
;3,74450;0,70522;0,73551;0,00000;0,00000
;3,74500;0,74110;0,73519;0,00000;0,00000
;3,74550;0,75776;0,73496;0,00000;0,00000
;3,74600;0,77185;0,73483;0,00000;0,00000
;3,74650;0,77057;0,73488;0,00000;0,00000
;3,74700;0,74943;0,73517;0,00000;0,00000
;3,74750;0,73918;0,73569;0,00000;0,00000
;3,74800;0,80196;0,73643;0,00000;0,00000
;3,74850;0,77377;0,73741;0,00000;0,00000
;3,74900;0,74046;0,73864;0,00000;0,00000
;3,74950;0,74046;0,74009;0,00000;0,00000
;3,75000;0,74046;0,74165;0,00000;0,00000
;3,75050;0,74622;0,74322;0,00000;0,00000
;3,75100;0,78466;0,74476;0,00000;0,00000
;3,75150;0,73277;0,74626;0,00000;0,00000
;3,75200;0,75968;0,74770;0,00000;0,00000
;3,75250;0,75263;0,74905;0,00000;0,00000
;3,75300;0,76160;0,75030;0,00000;0,00000
;3,75350;0,75519;0,75145;0,00000;0,00000
;3,75400;0,80837;0,75252;0,00000;0,00000
;3,75450;0,79043;0,75358;0,00000;0,00000
;3,75500;0,79684;0,75473;0,00000;0,00000
;3,75550;0,75455;0,75601;0,00000;0,00000
;3,75600;0,82887;0,75743;0,00000;0,00000
;3,75650;0,74302;0,75898;0,00000;0,00000
;3,75700;0,74238;0,76064;0,00000;0,00000
;3,75750;0,73918;0,76228;0,00000;0,00000
;3,75800;0,81606;0,76379;0,00000;0,00000
;3,75850;0,74686;0,76517;0,00000;0,00000
;3,75900;0,78915;0,76644;0,00000;0,00000
;3,75950;0,80773;0,76762;0,00000;0,00000
;3,76000;0,81478;0,76877;0,00000;0,00000
;3,76050;0,71867;0,76995;0,00000;0,00000
;3,76100;0,80709;0,77112;0,00000;0,00000
;3,76150;0,72508;0,77222;0,00000;0,00000
;3,76200;0,78723;0,77319;0,00000;0,00000
;3,76250;0,80517;0,77401;0,00000;0,00000
;3,76300;0,83720;0,77475;0,00000;0,00000
;3,76350;0,79299;0,77553;0,00000;0,00000
;3,76400;0,80709;0,77643;0,00000;0,00000
;3,76450;0,77698;0,77747;0,00000;0,00000
;3,76500;0,78146;0,77861;0,00000;0,00000
;3,76550;0,77890;0,77980;0,00000;0,00000
;3,76600;0,81542;0,78098;0,00000;0,00000
;3,76650;0,83208;0,78217;0,00000;0,00000
;3,76700;0,83208;0,78344;0,00000;0,00000
;3,76750;0,76801;0,78485;0,00000;0,00000
;3,76800;0,80132;0,78637;0,00000;0,00000
;3,76850;0,76801;0,78792;0,00000;0,00000
;3,76900;0,82183;0,78941;0,00000;0,00000
;3,76950;0,79684;0,79083;0,00000;0,00000
;3,77000;0,80581;0,79219;0,00000;0,00000
;3,77050;0,78402;0,79347;0,00000;0,00000
;3,77100;0,82311;0,79466;0,00000;0,00000
;3,77150;0,75968;0,79575;0,00000;0,00000
;3,77200;0,80837;0,79671;0,00000;0,00000
;3,77250;0,81798;0,79753;0,00000;0,00000
;3,77300;0,78018;0,79822;0,00000;0,00000
;3,77350;0,73149;0,79878;0,00000;0,00000
;3,77400;0,77954;0,79910;0,00000;0,00000
;3,77450;0,76608;0,79911;0,00000;0,00000
;3,77500;0,84297;0,79882;0,00000;0,00000
;3,77550;0,83464;0,79834;0,00000;0,00000
;3,77600;0,81350;0,79783;0,00000;0,00000
;3,77650;0,71098;0,79737;0,00000;0,00000
;3,77700;0,80773;0,79690;0,00000;0,00000
;3,77750;0,78146;0,79635;0,00000;0,00000
;3,77800;0,77377;0,79571;0,00000;0,00000
;3,77850;0,76096;0,79498;0,00000;0,00000
;3,77900;0,81926;0,79414;0,00000;0,00000
;3,77950;0,74238;0,79323;0,00000;0,00000
;3,78000;0,78723;0,79224;0,00000;0,00000
;3,78050;0,77890;0,79119;0,00000;0,00000
;3,78100;0,80517;0,79008;0,00000;0,00000
;3,78150;0,85450;0,78902;0,00000;0,00000
;3,78200;0,78595;0,78813;0,00000;0,00000
;3,78250;0,75840;0,78748;0,00000;0,00000
;3,78300;0,83400;0,78703;0,00000;0,00000
;3,78350;0,74686;0,78676;0,00000;0,00000
;3,78400;0,81862;0,78664;0,00000;0,00000
;3,78450;0,74174;0,78663;0,00000;0,00000
;3,78500;0,81926;0,78667;0,00000;0,00000
;3,78550;0,75007;0,78674;0,00000;0,00000
;3,78600;0,76224;0,78678;0,00000;0,00000
;3,78650;0,74430;0,78673;0,00000;0,00000
;3,78700;0,76608;0,78651;0,00000;0,00000
;3,78750;0,77890;0,78607;0,00000;0,00000
;3,78800;0,77249;0,78544;0,00000;0,00000
;3,78850;0,81926;0,78468;0,00000;0,00000
;3,78900;0,81221;0,78388;0,00000;0,00000
;3,78950;0,78338;0,78318;0,00000;0,00000
;3,79000;0,70714;0,78258;0,00000;0,00000
;3,79050;0,76224;0,78200;0,00000;0,00000
;3,79100;0,81798;0,78135;0,00000;0,00000
;3,79150;0,75327;0,78066;0,00000;0,00000
;3,79200;0,66934;0,77992;0,00000;0,00000
;3,79250;0,75519;0,77901;0,00000;0,00000
;3,79300;0,73789;0,77782;0,00000;0,00000
;3,79350;0,77441;0,77635;0,00000;0,00000
;3,79400;0,75776;0,77467;0,00000;0,00000
;3,79450;0,81798;0,77288;0,00000;0,00000
;3,79500;0,77698;0,77113;0,00000;0,00000
;3,79550;0,78851;0,76954;0,00000;0,00000
;3,79600;0,77762;0,76820;0,00000;0,00000
;3,79650;0,79748;0,76713;0,00000;0,00000
;3,79700;0,75968;0,76638;0,00000;0,00000
;3,79750;0,73725;0,76590;0,00000;0,00000
;3,79800;0,76673;0,76561;0,00000;0,00000
;3,79850;0,79812;0,76546;0,00000;0,00000
;3,79900;0,80260;0,76545;0,00000;0,00000
;3,79950;0,81414;0,76566;0,00000;0,00000
;3,80000;0,77121;0,76613;0,00000;0,00000
;3,80050;0,76224;0,76687;0,00000;0,00000
;3,80100;0,79876;0,76780;0,00000;0,00000
;3,80150;0,78787;0,76887;0,00000;0,00000
;3,80200;0,79748;0,77008;0,00000;0,00000
;3,80250;0,79428;0,77141;0,00000;0,00000
;3,80300;0,74815;0,77283;0,00000;0,00000
;3,80350;0,86539;0,77431;0,00000;0,00000
;3,80400;0,81734;0,77588;0,00000;0,00000
;3,80450;0,83848;0,77763;0,00000;0,00000
;3,80500;0,78082;0,77961;0,00000;0,00000
;3,80550;0,87308;0,78179;0,00000;0,00000
;3,80600;0,80709;0,78419;0,00000;0,00000
;3,80650;0,81926;0,78680;0,00000;0,00000
;3,80700;0,75455;0,78954;0,00000;0,00000
;3,80750;0,84361;0,79230;0,00000;0,00000
;3,80800;0,78531;0,79498;0,00000;0,00000
;3,80850;0,84233;0,79754;0,00000;0,00000
;3,80900;0,79428;0,79998;0,00000;0,00000
;3,80950;0,87116;0,80228;0,00000;0,00000
;3,81000;0,82311;0,80451;0,00000;0,00000
;3,81050;0,90960;0,80673;0,00000;0,00000
;3,81100;0,74943;0,80901;0,00000;0,00000
;3,81150;0,83464;0,81131;0,00000;0,00000
;3,81200;0,75968;0,81349;0,00000;0,00000
;3,81250;0,90640;0,81548;0,00000;0,00000
;3,81300;0,84169;0,81731;0,00000;0,00000
;3,81350;0,86924;0,81908;0,00000;0,00000
;3,81400;0,76480;0,82085;0,00000;0,00000
;3,81450;0,84681;0,82255;0,00000;0,00000
;3,81500;0,81734;0,82410;0,00000;0,00000
;3,81550;0,85770;0,82550;0,00000;0,00000
;3,81600;0,74622;0,82673;0,00000;0,00000
;3,81650;0,86411;0,82775;0,00000;0,00000
;3,81700;0,87757;0,82853;0,00000;0,00000
;3,81750;0,85578;0,82920;0,00000;0,00000
;3,81800;0,77954;0,82985;0,00000;0,00000
;3,81850;0,82118;0,83044;0,00000;0,00000
;3,81900;0,80324;0,83088;0,00000;0,00000
;3,81950;0,87052;0,83116;0,00000;0,00000
;3,82000;0,80645;0,83129;0,00000;0,00000
;3,82050;0,88654;0,83135;0,00000;0,00000
;3,82100;0,81606;0,83140;0,00000;0,00000
;3,82150;0,88077;0,83150;0,00000;0,00000
;3,82200;0,91665;0,83173;0,00000;0,00000
;3,82250;0,88718;0,83224;0,00000;0,00000
;3,82300;0,81157;0,83310;0,00000;0,00000
;3,82350;0,85258;0,83429;0,00000;0,00000
;3,82400;0,83015;0,83566;0,00000;0,00000
;3,82450;0,81350;0,83712;0,00000;0,00000
;3,82500;0,83656;0,83855;0,00000;0,00000
;3,82550;0,87116;0,83987;0,00000;0,00000
;3,82600;0,78018;0,84106;0,00000;0,00000
;3,82650;0,83784;0,84207;0,00000;0,00000
;3,82700;0,77121;0,84280;0,00000;0,00000
;3,82750;0,86988;0,84318;0,00000;0,00000
;3,82800;0,82567;0,84324;0,00000;0,00000
;3,82850;0,83400;0,84303;0,00000;0,00000
;3,82900;0,83144;0,84260;0,00000;0,00000
;3,82950;0,77249;0,84198;0,00000;0,00000
;3,83000;0,82054;0,84112;0,00000;0,00000
;3,83050;0,87436;0,84003;0,00000;0,00000
;3,83100;0,82375;0,83879;0,00000;0,00000
;3,83150;0,76608;0,83749;0,00000;0,00000
;3,83200;0,81798;0,83609;0,00000;0,00000
;3,83250;0,82823;0,83456;0,00000;0,00000
;3,83300;0,86475;0,83295;0,00000;0,00000
;3,83350;0,80837;0,83136;0,00000;0,00000
;3,83400;0,82503;0,82987;0,00000;0,00000
;3,83450;0,83912;0,82850;0,00000;0,00000
;3,83500;0,81798;0,82725;0,00000;0,00000
;3,83550;0,82118;0,82616;0,00000;0,00000
;3,83600;0,77377;0,82519;0,00000;0,00000
;3,83650;0,81670;0,82426;0,00000;0,00000
;3,83700;0,82759;0,82335;0,00000;0,00000
;3,83750;0,75968;0,82242;0,00000;0,00000
;3,83800;0,82887;0,82145;0,00000;0,00000
;3,83850;0,79107;0,82041;0,00000;0,00000
;3,83900;0,79876;0,81930;0,00000;0,00000
;3,83950;0,79620;0,81812;0,00000;0,00000
;3,84000;0,74558;0,81684;0,00000;0,00000
;3,84050;0,80004;0,81541;0,00000;0,00000
;3,84100;0,79299;0,81381;0,00000;0,00000
;3,84150;0,83400;0,81209;0,00000;0,00000
;3,84200;0,77634;0,81033;0,00000;0,00000
;3,84250;0,81029;0,80859;0,00000;0,00000
;3,84300;0,76096;0,80689;0,00000;0,00000
;3,84350;0,81926;0,80523;0,00000;0,00000
;3,84400;0,81093;0,80363;0,00000;0,00000
;3,84450;0,84041;0,80217;0,00000;0,00000
;3,84500;0,80965;0,80094;0,00000;0,00000
;3,84550;0,75391;0,79997;0,00000;0,00000
;3,84600;0,80837;0,79920;0,00000;0,00000
;3,84650;0,79748;0,79857;0,00000;0,00000
;3,84700;0,75519;0,79805;0,00000;0,00000
;3,84750;0,74558;0,79755;0,00000;0,00000
;3,84800;0,85514;0,79699;0,00000;0,00000
;3,84850;0,80837;0,79641;0,00000;0,00000
;3,84900;0,80324;0,79591;0,00000;0,00000
;3,84950;0,78595;0,79552;0,00000;0,00000
;3,85000;0,83592;0,79527;0,00000;0,00000
;3,85050;0,77505;0,79515;0,00000;0,00000
;3,85100;0,83592;0,79517;0,00000;0,00000
;3,85150;0,81157;0,79534;0,00000;0,00000
;3,85200;0,81093;0,79569;0,00000;0,00000
;3,85250;0,80581;0,79621;0,00000;0,00000
;3,85300;0,86027;0,79690;0,00000;0,00000
;3,85350;0,87052;0,79781;0,00000;0,00000
;3,85400;0,81478;0,79903;0,00000;0,00000
;3,85450;0,80837;0,80055;0,00000;0,00000
;3,85500;0,79299;0,80230;0,00000;0,00000
;3,85550;0,78018;0,80412;0,00000;0,00000
;3,85600;0,83528;0,80590;0,00000;0,00000
;3,85650;0,81670;0,80758;0,00000;0,00000
;3,85700;0,84169;0,80917;0,00000;0,00000
;3,85750;0,77505;0,81067;0,00000;0,00000
;3,85800;0,88013;0,81207;0,00000;0,00000
;3,85850;0,80004;0,81339;0,00000;0,00000
;3,85900;0,83079;0,81465;0,00000;0,00000
;3,85950;0,81157;0,81585;0,00000;0,00000
;3,86000;0,86283;0,81698;0,00000;0,00000
;3,86050;0,82823;0,81807;0,00000;0,00000
;3,86100;0,86860;0,81918;0,00000;0,00000
;3,86150;0,80965;0,82035;0,00000;0,00000
;3,86200;0,92370;0,82160;0,00000;0,00000
;3,86250;0,83848;0,82300;0,00000;0,00000
;3,86300;0,83336;0,82460;0,00000;0,00000
;3,86350;0,85770;0,82636;0,00000;0,00000
;3,86400;0,82247;0,82822;0,00000;0,00000
;3,86450;0,82503;0,83010;0,00000;0,00000
;3,86500;0,87885;0,83194;0,00000;0,00000
;3,86550;0,86411;0,83374;0,00000;0,00000
;3,86600;0,84425;0,83553;0,00000;0,00000
;3,86650;0,78338;0,83728;0,00000;0,00000
;3,86700;0,88782;0,83890;0,00000;0,00000
;3,86750;0,83592;0,84036;0,00000;0,00000
;3,86800;0,82887;0,84166;0,00000;0,00000
;3,86850;0,80132;0,84278;0,00000;0,00000
;3,86900;0,84681;0,84364;0,00000;0,00000
;3,86950;0,81734;0,84422;0,00000;0,00000
;3,87000;0,87757;0,84454;0,00000;0,00000
;3,87050;0,86475;0,84466;0,00000;0,00000
;3,87100;0,86796;0,84471;0,00000;0,00000
;3,87150;0,82118;0,84475;0,00000;0,00000
;3,87200;0,93267;0,84483;0,00000;0,00000
;3,87250;0,85770;0,84504;0,00000;0,00000
;3,87300;0,90063;0,84546;0,00000;0,00000
;3,87350;0,81157;0,84614;0,00000;0,00000
;3,87400;0,88077;0,84701;0,00000;0,00000
;3,87450;0,80773;0,84799;0,00000;0,00000
;3,87500;0,87244;0,84901;0,00000;0,00000
;3,87550;0,88013;0,85001;0,00000;0,00000
;3,87600;0,84553;0,85100;0,00000;0,00000
;3,87650;0,80837;0,85197;0,00000;0,00000
;3,87700;0,87372;0,85283;0,00000;0,00000
;3,87750;0,86667;0,85357;0,00000;0,00000
;3,87800;0,81221;0,85418;0,00000;0,00000
;3,87850;0,85834;0,85465;0,00000;0,00000
;3,87900;0,85194;0,85495;0,00000;0,00000
;3,87950;0,76480;0,85507;0,00000;0,00000
;3,88000;0,81670;0,85491;0,00000;0,00000
;3,88050;0,81606;0,85438;0,00000;0,00000
;3,88100;0,85194;0,85347;0,00000;0,00000
;3,88150;0,83272;0,85224;0,00000;0,00000
;3,88200;0,85450;0,85079;0,00000;0,00000
;3,88250;0,77954;0,84919;0,00000;0,00000
;3,88300;0,89102;0,84749;0,00000;0,00000
;3,88350;0,78402;0,84571;0,00000;0,00000
;3,88400;0,89679;0,84393;0,00000;0,00000
;3,88450;0,81093;0,84222;0,00000;0,00000
;3,88500;0,87628;0,84064;0,00000;0,00000
;3,88550;0,80453;0,83925;0,00000;0,00000
;3,88600;0,82887;0,83803;0,00000;0,00000
;3,88650;0,87564;0,83696;0,00000;0,00000
;3,88700;0,82439;0,83608;0,00000;0,00000
;3,88750;0,79876;0,83537;0,00000;0,00000
;3,88800;0,82118;0,83478;0,00000;0,00000
;3,88850;0,86155;0,83423;0,00000;0,00000
;3,88900;0,81926;0,83375;0,00000;0,00000
;3,88950;0,70778;0,83328;0,00000;0,00000
;3,89000;0,77185;0,83266;0,00000;0,00000
;3,89050;0,77954;0,83169;0,00000;0,00000
;3,89100;0,82823;0,83032;0,00000;0,00000
;3,89150;0,81734;0,82860;0,00000;0,00000
;3,89200;0,83144;0,82668;0,00000;0,00000
;3,89250;0,82887;0,82467;0,00000;0,00000
;3,89300;0,80581;0,82270;0,00000;0,00000
;3,89350;0,82823;0,82081;0,00000;0,00000
;3,89400;0,82183;0,81907;0,00000;0,00000
;3,89450;0,82887;0,81750;0,00000;0,00000
;3,89500;0,76929;0,81615;0,00000;0,00000
;3,89550;0,79684;0,81494;0,00000;0,00000
;3,89600;0,83079;0,81383;0,00000;0,00000
;3,89650;0,75583;0,81280;0,00000;0,00000
;3,89700;0,73597;0,81177;0,00000;0,00000
;3,89750;0,77249;0,81061;0,00000;0,00000
;3,89800;0,88013;0,80928;0,00000;0,00000
;3,89850;0,81286;0,80788;0,00000;0,00000
;3,89900;0,79363;0,80657;0,00000;0,00000
;3,89950;0,86924;0,80542;0,00000;0,00000
;3,90000;0,82183;0,80451;0,00000;0,00000
;3,90050;0,80837;0,80392;0,00000;0,00000
;3,90100;0,76416;0,80362;0,00000;0,00000
;3,90150;0,83336;0,80352;0,00000;0,00000
;3,90200;0,78210;0,80355;0,00000;0,00000
;3,90250;0,78979;0,80367;0,00000;0,00000
;3,90300;0,81606;0,80382;0,00000;0,00000
;3,90350;0,90447;0,80401;0,00000;0,00000
;3,90400;0,83015;0,80437;0,00000;0,00000
;3,90450;0,88077;0,80504;0,00000;0,00000
;3,90500;0,78979;0,80607;0,00000;0,00000
;3,90550;0,83720;0,80741;0,00000;0,00000
;3,90600;0,79876;0,80896;0,00000;0,00000
;3,90650;0,84745;0,81064;0,00000;0,00000
;3,90700;0,80581;0,81239;0,00000;0,00000
;3,90750;0,82695;0,81415;0,00000;0,00000
;3,90800;0,82247;0,81587;0,00000;0,00000
;3,90850;0,83400;0,81751;0,00000;0,00000
;3,90900;0,79235;0,81905;0,00000;0,00000
;3,90950;0,89166;0,82048;0,00000;0,00000
;3,91000;0,79876;0,82181;0,00000;0,00000
;3,91050;0,94163;0,82311;0,00000;0,00000
;3,91100;0,80517;0,82448;0,00000;0,00000
;3,91150;0,90127;0,82598;0,00000;0,00000
;3,91200;0,76673;0,82762;0,00000;0,00000
;3,91250;0,95573;0,82934;0,00000;0,00000
;3,91300;0,74750;0,83113;0,00000;0,00000
;3,91350;0,89102;0,83295;0,00000;0,00000
;3,91400;0,80773;0,83472;0,00000;0,00000
;3,91450;0,84553;0,83640;0,00000;0,00000
;3,91500;0,85770;0,83793;0,00000;0,00000
;3,91550;0,91024;0,83936;0,00000;0,00000
;3,91600;0,82759;0,84075;0,00000;0,00000
;3,91650;0,82311;0,84214;0,00000;0,00000
;3,91700;0,81157;0,84344;0,00000;0,00000
;3,91750;0,87244;0,84457;0,00000;0,00000
;3,91800;0,79748;0,84548;0,00000;0,00000
;3,91850;0,85002;0,84617;0,00000;0,00000
;3,91900;0,85386;0,84661;0,00000;0,00000
;3,91950;0,84809;0,84686;0,00000;0,00000
;3,92000;0,86603;0,84698;0,00000;0,00000
;3,92050;0,87052;0,84703;0,00000;0,00000
;3,92100;0,82311;0,84707;0,00000;0,00000
;3,92150;0,87308;0,84712;0,00000;0,00000
;3,92200;0,85194;0,84720;0,00000;0,00000
;3,92250;0,87180;0,84733;0,00000;0,00000
;3,92300;0,93587;0,84757;0,00000;0,00000
;3,92350;0,86731;0,84803;0,00000;0,00000
;3,92400;0,85322;0,84879;0,00000;0,00000
;3,92450;0,86027;0,84980;0,00000;0,00000
;3,92500;0,82759;0,85097;0,00000;0,00000
;3,92550;0,88077;0,85220;0,00000;0,00000
;3,92600;0,83336;0,85343;0,00000;0,00000
;3,92650;0,82887;0,85460;0,00000;0,00000
;3,92700;0,83656;0,85561;0,00000;0,00000
;3,92750;0,89486;0,85642;0,00000;0,00000
;3,92800;0,83976;0,85706;0,00000;0,00000
;3,92850;0,91088;0,85759;0,00000;0,00000
;3,92900;0,83528;0,85806;0,00000;0,00000
;3,92950;0,84681;0,85850;0,00000;0,00000
;3,93000;0,79556;0,85885;0,00000;0,00000
;3,93050;0,85130;0,85901;0,00000;0,00000
;3,93100;0,83400;0,85892;0,00000;0,00000
;3,93150;0,84361;0,85858;0,00000;0,00000
;3,93200;0,85002;0,85802;0,00000;0,00000
;3,93250;0,84617;0,85727;0,00000;0,00000
;3,93300;0,80132;0,85637;0,00000;0,00000
;3,93350;0,82247;0,85529;0,00000;0,00000
;3,93400;0,84105;0,85400;0,00000;0,00000
;3,93450;0,90063;0,85257;0,00000;0,00000
;3,93500;0,84617;0,85111;0,00000;0,00000
;3,93550;0,81862;0,84973;0,00000;0,00000
;3,93600;0,76160;0,84841;0,00000;0,00000
;3,93650;0,87244;0,84704;0,00000;0,00000
;3,93700;0,77954;0,84559;0,00000;0,00000
;3,93750;0,80581;0,84402;0,00000;0,00000
;3,93800;0,77377;0,84230;0,00000;0,00000
;3,93850;0,85002;0,84038;0,00000;0,00000
;3,93900;0,81157;0,83828;0,00000;0,00000
;3,93950;0,78723;0,83609;0,00000;0,00000
;3,94000;0,78595;0,83380;0,00000;0,00000
;3,94050;0,79620;0,83140;0,00000;0,00000
;3,94100;0,82951;0,82889;0,00000;0,00000
;3,94150;0,80004;0,82633;0,00000;0,00000
;3,94200;0,78595;0,82378;0,00000;0,00000
;3,94250;0,75263;0,82124;0,00000;0,00000
;3,94300;0,86924;0,81869;0,00000;0,00000
;3,94350;0,80709;0,81620;0,00000;0,00000
;3,94400;0,84169;0,81390;0,00000;0,00000
;3,94450;0,81350;0,81186;0,00000;0,00000
;3,94500;0,80196;0,81015;0,00000;0,00000
;3,94550;0,73469;0,80872;0,00000;0,00000
;3,94600;0,81734;0,80745;0,00000;0,00000
;3,94650;0,80324;0,80627;0,00000;0,00000
;3,94700;0,77441;0,80517;0,00000;0,00000
;3,94750;0,76737;0,80412;0,00000;0,00000
;3,94800;0,84489;0,80309;0,00000;0,00000
;3,94850;0,83912;0,80212;0,00000;0,00000
;3,94900;0,78082;0,80131;0,00000;0,00000
;3,94950;0,80453;0,80070;0,00000;0,00000
;3,95000;0,83720;0,80026;0,00000;0,00000
;3,95050;0,78659;0,80000;0,00000;0,00000
;3,95100;0,80196;0,79992;0,00000;0,00000
;3,95150;0,79620;0,79998;0,00000;0,00000
;3,95200;0,79492;0,80012;0,00000;0,00000
;3,95250;0,79748;0,80030;0,00000;0,00000
;3,95300;0,79107;0,80050;0,00000;0,00000
;3,95350;0,81542;0,80068;0,00000;0,00000
;3,95400;0,81157;0,80085;0,00000;0,00000
;3,95450;0,79107;0,80104;0,00000;0,00000
;3,95500;0,84489;0,80125;0,00000;0,00000
;3,95550;0,81798;0,80152;0,00000;0,00000
;3,95600;0,81414;0,80190;0,00000;0,00000
;3,95650;0,80709;0,80241;0,00000;0,00000
;3,95700;0,91088;0,80305;0,00000;0,00000
;3,95750;0,78531;0,80391;0,00000;0,00000
;3,95800;0,83400;0,80501;0,00000;0,00000
;3,95850;0,77441;0,80629;0,00000;0,00000
;3,95900;0,81542;0,80764;0,00000;0,00000
;3,95950;0,87885;0,80899;0,00000;0,00000
;3,96000;0,85642;0,81038;0,00000;0,00000
;3,96050;0,82247;0,81191;0,00000;0,00000
;3,96100;0,81670;0,81357;0,00000;0,00000
;3,96150;0,85770;0,81530;0,00000;0,00000
;3,96200;0,85130;0,81710;0,00000;0,00000
;3,96250;0,87949;0,81898;0,00000;0,00000
;3,96300;0,85002;0,82100;0,00000;0,00000
;3,96350;0,77185;0,82314;0,00000;0,00000
;3,96400;0,86283;0,82528;0,00000;0,00000
;3,96450;0,77249;0,82731;0,00000;0,00000
;3,96500;0,87628;0,82915;0,00000;0,00000
;3,96550;0,83976;0,83079;0,00000;0,00000
;3,96600;0,85194;0,83225;0,00000;0,00000
;3,96650;0,76544;0,83356;0,00000;0,00000
;3,96700;0,86860;0,83466;0,00000;0,00000
;3,96750;0,84937;0,83553;0,00000;0,00000
;3,96800;0,85194;0,83622;0,00000;0,00000
;3,96850;0,80389;0,83681;0,00000;0,00000
;3,96900;0,87821;0,83729;0,00000;0,00000
;3,96950;0,82311;0,83768;0,00000;0,00000
;3,97000;0,86603;0,83802;0,00000;0,00000
;3,97050;0,83144;0,83834;0,00000;0,00000
;3,97100;0,85899;0,83866;0,00000;0,00000
;3,97150;0,83208;0,83899;0,00000;0,00000
;3,97200;0,87436;0,83935;0,00000;0,00000
;3,97250;0,79171;0,83973;0,00000;0,00000
;3,97300;0,91729;0,84013;0,00000;0,00000
;3,97350;0,78210;0,84055;0,00000;0,00000
;3,97400;0,89550;0,84099;0,00000;0,00000
;3,97450;0,82311;0,84145;0,00000;0,00000
;3,97500;0,89294;0,84195;0,00000;0,00000
;3,97550;0,84169;0,84251;0,00000;0,00000
;3,97600;0,83848;0,84316;0,00000;0,00000
;3,97650;0,79876;0,84383;0,00000;0,00000
;3,97700;0,87372;0,84444;0,00000;0,00000
;3,97750;0,80196;0,84494;0,00000;0,00000
;3,97800;0,82759;0,84530;0,00000;0,00000
;3,97850;0,84361;0,84547;0,00000;0,00000
;3,97900;0,88974;0,84548;0,00000;0,00000
;3,97950;0,82823;0,84540;0,00000;0,00000
;3,98000;0,78018;0,84527;0,00000;0,00000
;3,98050;0,80004;0,84501;0,00000;0,00000
;3,98100;0,88141;0,84453;0,00000;0,00000
;3,98150;0,84873;0,84387;0,00000;0,00000
;3,98200;0,90127;0,84317;0,00000;0,00000
;3,98250;0,77954;0,84254;0,00000;0,00000
;3,98300;0,83464;0,84198;0,00000;0,00000
;3,98350;0,78274;0,84141;0,00000;0,00000
;3,98400;0,83784;0,84074;0,00000;0,00000
;3,98450;0,84169;0,83994;0,00000;0,00000
