University of Stuttgart - IFT;time [s];force unfiltered [kN];force filtered [kN];drop no.;displacement [mm]
;1,69850;-0,07292;0,00796;0;0
;1,69900;0,02767;0,00825;0;0
;1,69950;-0,00181;0,00848;0;0
;1,70000;0,02318;0,00864;0;0
;1,70050;-0,04986;0,00872;0;0
;1,70100;0,00844;0,00869;0;0
;1,70150;0,03535;0,00852;0;0
;1,70200;-0,02936;0,00825;0;0
;1,70250;-0,03961;0,00788;0;0
;1,70300;0,00652;0,00736;0;0
;1,70350;-0,00885;0,00667;0;0
;1,70400;-0,00693;0,00584;0;0
;1,70450;-0,00565;0,00491;0;0
;1,70500;-0,01975;0,00388;0;0
;1,70550;-0,08638;0,00276;0;0
;1,70600;0,02510;0,00147;0;0
;1,70650;-0,00117;0,00002;0;0
;1,70700;0,02831;-0,00147;0;0
;1,70750;-0,03769;-0,00291;0;0
;1,70800;-0,04601;-0,00427;0;0
;1,70850;-0,03576;-0,00561;0;0
;1,70900;0,00716;-0,00698;0;0
;1,70950;-0,02295;-0,00836;0;0
;1,71000;-0,07421;-0,00971;0;0
;1,71050;-0,05563;-0,01112;0;0
;1,71100;-0,03128;-0,01264;0;0
;1,71150;-0,07036;-0,01432;0;0
;1,71200;-0,02743;-0,01616;0;0
;1,71250;-0,06588;-0,01815;0;0
;1,71300;-0,03576;-0,02026;0;0
;1,71350;-0,05563;-0,02248;0;0
;1,71400;-0,03256;-0,02477;0;0
;1,71450;-0,00053;-0,02704;0;0
;1,71500;-0,09343;-0,02924;0;0
;1,71550;-0,01014;-0,03133;0;0
;1,71600;-0,04345;-0,03329;0;0
;1,71650;-0,04409;-0,03510;0;0
;1,71700;-0,03704;-0,03673;0;0
;1,71750;-0,09919;-0,03821;0;0
;1,71800;-0,08446;-0,03961;0;0
;1,71850;-0,03320;-0,04102;0;0
;1,71900;-0,01975;-0,04244;0;0
;1,71950;-0,01654;-0,04379;0;0
;1,72000;-0,07997;-0,04496;0;0
;1,72050;0,01485;-0,04593;0;0
;1,72100;-0,03833;-0,04668;0;0
;1,72150;-0,05178;-0,04715;0;0
;1,72200;-0,08510;-0,04739;0;0
;1,72250;0,00909;-0,04747;0;0
;1,72300;0,03279;-0,04739;0;0
;1,72350;-0,00693;-0,04701;0;0
;1,72400;-0,05691;-0,04626;0;0
;1,72450;0,04176;-0,04516;0;0
;1,72500;-0,04409;-0,04376;0;0
;1,72550;0,03663;-0,04204;0;0
;1,72600;-0,05434;-0,04004;0;0
;1,72650;-0,02615;-0,03784;0;0
;1,72700;-0,05178;-0,03555;0;0
;1,72750;-0,03000;-0,03332;0;0
;1,72800;-0,07228;-0,03124;0;0
;1,72850;0,00588;-0,02941;0;0
;1,72900;-0,02359;-0,02783;0;0
;1,72950;-0,01846;-0,02648;0;0
;1,73000;-0,03769;-0,02532;0;0
;1,73050;0,01101;-0,02434;0;0
;1,73100;0,01741;-0,02348;0;0
;1,73150;0,01229;-0,02265;0;0
;1,73200;-0,04601;-0,02177;0;0
;1,73250;0,04625;-0,02083;0;0
;1,73300;-0,01462;-0,01982;0;0
;1,73350;0,01229;-0,01870;0;0
;1,73400;-0,03064;-0,01750;0;0
;1,73450;0,05970;-0,01621;0;0
;1,73500;0,00268;-0,01483;0;0
;1,73550;0,01229;-0,01331;0;0
;1,73600;-0,01590;-0,01168;0;0
;1,73650;0,00012;-0,00998;0;0
;1,73700;-0,00245;-0,00830;0;0
;1,73750;0,05842;-0,00665;0;0
;1,73800;-0,02808;-0,00502;0;0
;1,73850;0,11416;-0,00335;0;0
;1,73900;-0,01526;-0,00160;0;0
;1,73950;0,03407;0,00027;0;0
;1,74000;-0,02423;0,00223;0;0
;1,74050;0,05393;0,00417;0;0
;1,74100;0,00204;0,00608;0;0
;1,74150;0,03984;0,00793;0;0
;1,74200;0,01549;0,00972;0;0
;1,74250;0,03856;0,01145;0;0
;1,74300;-0,02423;0,01310;0;0
;1,74350;0,03215;0,01461;0;0
;1,74400;0,00716;0,01595;0;0
;1,74450;0,03535;0,01711;0;0
;1,74500;-0,00757;0,01809;0;0
;1,74550;-0,00373;0,01888;0;0
;1,74600;-0,01718;0,01943;0;0
;1,74650;0,06803;0,01972;0;0
;1,74700;-0,02423;0,01978;0;0
;1,74750;0,02574;0,01968;0;0
;1,74800;0,03792;0,01943;0;0
;1,74850;0,01229;0,01911;0;0
;1,74900;0,07315;0,01878;0;0
;1,74950;0,05650;0,01854;0;0
;1,75000;-0,00373;0,01848;0;0
;1,75050;0,03279;0,01861;0;0
;1,75100;0,01165;0,01886;0;0
;1,75150;0,05650;0,01922;0;0
;1,75200;0,01805;0,01967;0;0
;1,75250;-0,03000;0,02021;0;0
;1,75300;-0,03640;0,02070;0;0
;1,75350;0,00652;0,02100;0;0
;1,75400;-0,01078;0,02102;0;0
;1,75450;0,04368;0,02077;0;0
;1,75500;0,02382;0,02031;0;0
;1,75550;0,06675;0,01976;0;0
;1,75600;-0,01911;0,01923;0;0
;1,75650;0,03279;0,01874;0;0
;1,75700;0,03407;0,01831;0;0
;1,75750;0,04689;0,01796;0;0
;1,75800;-0,02167;0,01775;0;0
;1,75850;0,04945;0,01764;0;0
;1,75900;-0,00629;0,01761;0;0
;1,75950;-0,00245;0,01762;0;0
;1,76000;-0,04730;0,01759;0;0
;1,76050;0,03792;0,01742;0;0
;1,76100;0,00460;0,01710;0;0
;1,76150;0,02638;0,01666;0;0
;1,76200;0,04176;0,01617;0;0
;1,76250;0,04560;0,01571;0;0
;1,76300;-0,01334;0,01536;0;0
;1,76350;0,03984;0,01513;0;0
;1,76400;0,03151;0,01500;0;0
;1,76450;0,03920;0,01501;0;0
;1,76500;0,01229;0,01518;0;0
;1,76550;0,06354;0,01550;0;0
;1,76600;-0,05434;0,01597;0;0
;1,76650;0,03856;0,01651;0;0
;1,76700;-0,01334;0,01701;0;0
;1,76750;0,06418;0,01745;0;0
;1,76800;0,02831;0,01786;0;0
;1,76850;0,06611;0,01831;0;0
;1,76900;-0,07356;0,01882;0;0
;1,76950;0,03215;0,01932;0;0
;1,77000;-0,01526;0,01968;0;0
;1,77050;0,06226;0,01988;0;0
;1,77100;-0,03448;0,01995;0;0
;1,77150;0,01421;0,01988;0;0
;1,77200;-0,00309;0,01966;0;0
;1,77250;0,08405;0,01930;0;0
;1,77300;-0,01718;0,01888;0;0
;1,77350;0,03856;0,01848;0;0
;1,77400;0,00396;0,01811;0;0
;1,77450;-0,01014;0,01776;0;0
;1,77500;-0,05370;0,01736;0;0
;1,77550;0,02510;0,01682;0;0
;1,77600;-0,02808;0,01608;0;0
;1,77650;-0,01975;0,01515;0;0
;1,77700;-0,05883;0,01400;0;0
;1,77750;0,00396;0,01256;0;0
;1,77800;-0,01590;0,01086;0;0
;1,77850;-0,00245;0,00895;0;0
;1,77900;-0,00757;0,00692;0;0
;1,77950;0,03279;0,00485;0;0
;1,78000;-0,00117;0,00285;0;0
;1,78050;-0,01142;0,00101;0;0
;1,78100;-0,02487;-0,00066;0;0
;1,78150;-0,00821;-0,00219;0;0
;1,78200;-0,07805;-0,00361;0;0
;1,78250;-0,02936;-0,00503;0;0
;1,78300;-0,07869;-0,00653;0;0
;1,78350;0,00140;-0,00818;0;0
;1,78400;-0,07292;-0,00999;0;0
;1,78450;-0,05242;-0,01194;0;0
;1,78500;-0,04986;-0,01406;0;0
;1,78550;-0,07292;-0,01636;0;0
;1,78600;-0,00757;-0,01881;0;0
;1,78650;-0,01911;-0,02135;0;0
;1,78700;-0,03384;-0,02386;0;0
;1,78750;-0,05755;-0,02625;0;0
;1,78800;-0,02872;-0,02850;0;0
;1,78850;-0,07933;-0,03063;0;0
;1,78900;-0,01142;-0,03264;0;0
;1,78950;-0,06652;-0,03452;0;0
;1,79000;0,01998;-0,03624;0;0
;1,79050;-0,06908;-0,03775;0;0
;1,79100;-0,02231;-0,03901;0;0
;1,79150;-0,02551;-0,04002;0;0
;1,79200;-0,01398;-0,04078;0;0
;1,79250;-0,07228;-0,04126;0;0
;1,79300;-0,03897;-0,04153;0;0
;1,79350;-0,04281;-0,04166;0;0
;1,79400;-0,06459;-0,04169;0;0
;1,79450;-0,04794;-0,04169;0;0
;1,79500;-0,02295;-0,04169;0;0
;1,79550;-0,07164;-0,04170;0;0
;1,79600;-0,00437;-0,04172;0;0
;1,79650;0,00588;-0,04170;0;0
;1,79700;0,01421;-0,04154;0;0
;1,79750;-0,02487;-0,04114;0;0
;1,79800;-0,03769;-0,04046;0;0
;1,79850;-0,06908;-0,03957;0;0
;1,79900;0,03792;-0,03857;0;0
;1,79950;-0,07356;-0,03747;0;0
;1,80000;0,00780;-0,03631;0;0
;1,80050;-0,06524;-0,03510;0;0
;1,80100;0,01998;-0,03390;0;0
;1,80150;-0,05370;-0,03271;0;0
;1,80200;0,01165;-0,03153;0;0
;1,80250;-0,05755;-0,03037;0;0
;1,80300;-0,00053;-0,02925;0;0
;1,80350;-0,03448;-0,02820;0;0
;1,80400;-0,00821;-0,02720;0;0
;1,80450;-0,00757;-0,02626;0;0
;1,80500;0,01613;-0,02534;0;0
;1,80550;-0,00501;-0,02437;0;0
;1,80600;-0,00373;-0,02333;0;0
;1,80650;-0,01911;-0,02221;0;0
;1,80700;0,04945;-0,02100;0;0
;1,80750;-0,02103;-0,01969;0;0
;1,80800;0,00524;-0,01827;0;0
;1,80850;-0,01078;-0,01675;0;0
;1,80900;-0,01718;-0,01520;0;0
;1,80950;0,01485;-0,01367;0;0
;1,81000;-0,02743;-0,01218;0;0
;1,81050;0,00780;-0,01076;0;0
;1,81100;0,02190;-0,00943;0;0
;1,81150;-0,02103;-0,00817;0;0
;1,81200;0,05009;-0,00695;0;0
;1,81250;0,01549;-0,00575;0;0
;1,81300;0,01998;-0,00450;0;0
;1,81350;-0,01014;-0,00319;0;0
;1,81400;0,08725;-0,00182;0;0
;1,81450;-0,03833;-0,00038;0;0
;1,81500;0,03535;0,00113;0;0
;1,81550;-0,00821;0,00266;0;0
;1,81600;0,00204;0,00416;0;0
;1,81650;-0,01334;0,00554;0;0
;1,81700;0,03920;0,00678;0;0
;1,81750;-0,01078;0,00786;0;0
;1,81800;0,07700;0,00882;0;0
;1,81850;-0,05883;0,00970;0;0
;1,81900;-0,00245;0,01047;0;0
;1,81950;0,05393;0,01107;0;0
;1,82000;0,03023;0,01154;0;0
;1,82050;-0,02936;0,01194;0;0
;1,82100;0,07764;0,01230;0;0
;1,82150;-0,02487;0,01263;0;0
;1,82200;0,01677;0,01295;0;0
;1,82250;-0,01014;0,01322;0;0
;1,82300;0,01741;0,01341;0;0
;1,82350;-0,01590;0,01349;0;0
;1,82400;0,01805;0,01345;0;0
;1,82450;0,02382;0,01329;0;0
;1,82500;-0,00501;0,01307;0;0
;1,82550;-0,01334;0,01278;0;0
;1,82600;0,05329;0,01242;0;0
;1,82650;-0,01270;0,01203;0;0
;1,82700;0,02959;0,01164;0;0
;1,82750;-0,06459;0,01126;0;0
;1,82800;0,02574;0,01081;0;0
;1,82850;-0,00757;0,01027;0;0
;1,82900;0,01934;0,00964;0;0
;1,82950;-0,03256;0,00895;0;0
;1,83000;0,04625;0,00823;0;0
;1,83050;-0,01975;0,00749;0;0
;1,83100;0,04496;0,00679;0;0
;1,83150;-0,01911;0,00616;0;0
;1,83200;-0,03128;0,00560;0;0
;1,83250;-0,05178;0,00503;0;0
;1,83300;0,05522;0,00437;0;0
;1,83350;-0,00309;0,00365;0;0
;1,83400;0,00204;0,00294;0;0
;1,83450;0,02254;0,00229;0;0
;1,83500;0,01165;0,00174;0;0
;1,83550;-0,01270;0,00132;0;0
;1,83600;0,07380;0,00104;0;0
;1,83650;0,00460;0,00096;0;0
;1,83700;0,07572;0,00114;0;0
;1,83750;-0,04409;0,00162;0;0
;1,83800;-0,02872;0,00233;0;0
;1,83850;-0,02679;0,00308;0;0
;1,83900;0,07187;0,00378;0;0
;1,83950;-0,03640;0,00442;0;0
;1,84000;0,04048;0,00504;0;0
;1,84050;-0,00693;0,00562;0;0
;1,84100;0,05906;0,00618;0;0
;1,84150;-0,02103;0,00677;0;0
;1,84200;0,03471;0,00738;0;0
;1,84250;-0,01718;0,00799;0;0
;1,84300;0,04881;0,00859;0;0
;1,84350;-0,03833;0,00917;0;0
;1,84400;0,01805;0,00969;0;0
;1,84450;-0,01526;0,01009;0;0
;1,84500;0,04496;0,01038;0;0
;1,84550;0,01549;0,01058;0;0
;1,84600;-0,01911;0,01073;0;0
;1,84650;0,01421;0,01084;0;0
;1,84700;0,04945;0,01088;0;0
;1,84750;-0,00950;0,01091;0;0
;1,84800;0,01741;0,01095;0;0
;1,84850;-0,05114;0,01098;0;0
;1,84900;-0,00181;0,01091;0;0
;1,84950;-0,03576;0,01067;0;0
;1,85000;-0,05242;0,01017;0;0
;1,85050;-0,00565;0,00937;0;0
;1,85100;0,02767;0,00827;0;0
;1,85150;-0,04601;0,00696;0;0
;1,85200;-0,03448;0,00548;0;0
;1,85250;-0,00117;0,00383;0;0
;1,85300;-0,00821;0,00205;0;0
;1,85350;-0,05306;0,00018;0;0
;1,85400;0,01293;-0,00174;0;0
;1,85450;-0,01398;-0,00368;0;0
;1,85500;-0,01078;-0,00557;0;0
;1,85550;-0,00693;-0,00735;0;0
;1,85600;-0,02615;-0,00900;0;0
;1,85650;-0,07485;-0,01053;0;0
;1,85700;-0,02167;-0,01201;0;0
;1,85750;-0,03128;-0,01351;0;0
;1,85800;-0,04153;-0,01502;0;0
;1,85850;0,02446;-0,01653;0;0
;1,85900;-0,04089;-0,01796;0;0
;1,85950;-0,06331;-0,01928;0;0
;1,86000;-0,04922;-0,02055;0;0
;1,86050;0,01741;-0,02181;0;0
;1,86100;-0,05627;-0,02303;0;0
;1,86150;-0,04858;-0,02418;0;0
;1,86200;-0,06139;-0,02530;0;0
;1,86250;-0,00181;-0,02644;0;0
;1,86300;-0,00565;-0,02755;0;0
;1,86350;-0,03576;-0,02856;0;0
;1,86400;-0,02615;-0,02941;0;0
;1,86450;-0,01975;-0,03011;0;0
;1,86500;-0,03704;-0,03066;0;0
;1,86550;-0,03640;-0,03107;0;0
;1,86600;-0,05114;-0,03138;0;0
;1,86650;-0,06075;-0,03165;0;0
;1,86700;-0,09535;-0,03197;0;0
;1,86750;-0,02872;-0,03243;0;0
;1,86800;-0,04153;-0,03307;0;0
;1,86850;0,01998;-0,03381;0;0
;1,86900;-0,04409;-0,03456;0;0
;1,86950;0,03663;-0,03519;0;0
;1,87000;-0,01398;-0,03560;0;0
;1,87050;-0,00757;-0,03570;0;0
;1,87100;-0,04025;-0,03549;0;0
;1,87150;-0,00245;-0,03500;0;0
;1,87200;-0,06524;-0,03430;0;0
;1,87250;-0,01462;-0,03347;0;0
;1,87300;-0,04858;-0,03258;0;0
;1,87350;-0,01014;-0,03169;0;0
;1,87400;-0,06139;-0,03084;0;0
;1,87450;-0,02167;-0,03006;0;0
;1,87500;-0,05306;-0,02939;0;0
;1,87550;-0,00501;-0,02887;0;0
;1,87600;-0,00437;-0,02845;0;0
;1,87650;0,00652;-0,02806;0;0
;1,87700;-0,03769;-0,02763;0;0
;1,87750;-0,02423;-0,02715;0;0
;1,87800;-0,03192;-0,02665;0;0
;1,87850;-0,01014;-0,02615;0;0
;1,87900;0,01677;-0,02565;0;0
;1,87950;-0,04345;-0,02510;0;0
;1,88000;-0,02103;-0,02451;0;0
;1,88050;0,03471;-0,02387;0;0
;1,88100;-0,00501;-0,02316;0;0
;1,88150;0,00332;-0,02232;0;0
;1,88200;-0,00437;-0,02133;0;0
;1,88250;0,00268;-0,02021;0;0
;1,88300;-0,00373;-0,01896;0;0
;1,88350;0,01101;-0,01761;0;0
;1,88400;-0,05563;-0,01620;0;0
;1,88450;0,07187;-0,01478;0;0
;1,88500;-0,05627;-0,01334;0;0
;1,88550;0,01870;-0,01192;0;0
;1,88600;0,01805;-0,01052;0;0
;1,88650;-0,02295;-0,00916;0;0
;1,88700;-0,00950;-0,00785;0;0
;1,88750;0,01998;-0,00663;0;0
;1,88800;-0,04922;-0,00552;0;0
;1,88850;0,02318;-0,00454;0;0
;1,88900;0,04304;-0,00370;0;0
;1,88950;-0,03897;-0,00293;0;0
;1,89000;-0,05434;-0,00224;0;0
;1,89050;0,05393;-0,00171;0;0
;1,89100;0,03023;-0,00131;0;0
;1,89150;0,02638;-0,00093;0;0
;1,89200;-0,01526;-0,00048;0;0
;1,89250;0,06290;0,00004;0;0
;1,89300;-0,00437;0,00068;0;0
;1,89350;0,00204;0,00143;0;0
;1,89400;0,02702;0,00226;0;0
;1,89450;0,03984;0,00317;0;0
;1,89500;-0,00693;0,00416;0;0
;1,89550;0,06611;0,00525;0;0
;1,89600;-0,05691;0,00640;0;0
;1,89650;0,03087;0,00756;0;0
;1,89700;0,02126;0,00865;0;0
;1,89750;0,05842;0,00969;0;0
;1,89800;-0,02295;0,01071;0;0
;1,89850;0,07380;0,01173;0;0
;1,89900;-0,05050;0,01274;0;0
;1,89950;0,03215;0,01369;0;0
;1,90000;-0,02615;0,01450;0;0
;1,90050;0,11160;0,01517;0;0
;1,90100;0,00268;0,01578;0;0
;1,90150;0,03856;0,01641;0;0
;1,90200;-0,00181;0,01707;0;0
;1,90250;0,13082;0,01778;0;0
;1,90300;-0,00501;0,01861;0;0
;1,90350;0,03215;0,01960;0;0
;1,90400;-0,00309;0,02069;0;0
;1,90450;0,03087;0,02179;0;0
;1,90500;0,00332;0,02282;0;0
;1,90550;0,06739;0,02375;0;0
;1,90600;-0,01398;0,02460;0;0
;1,90650;0,06547;0,02536;0;0
;1,90700;-0,01526;0,02602;0;0
;1,90750;0,05842;0,02659;0;0
;1,90800;0,02254;0,02706;0;0
;1,90850;0,11736;0,02749;0;0
;1,90900;-0,01270;0,02799;0;0
;1,90950;0,07444;0,02859;0;0
;1,91000;0,02574;0,02927;0;0
;1,91050;0,07380;0,03005;0;0
;1,91100;0,00780;0,03092;0;0
;1,91150;0,09302;0,03188;0;0
;1,91200;0,02190;0,03291;0;0
;1,91250;0,07572;0,03403;0;0
;1,91300;0,05265;0,03524;0;0
;1,91350;0,09109;0,03655;0;0
;1,91400;0,00460;0,03797;0;0
;1,91450;0,00012;0,03943;0;0
;1,91500;0,04112;0,04080;0;0
;1,91550;0,02254;0,04196;0;0
;1,91600;0,02126;0,04287;0;0
;1,91650;0,03151;0,04351;0;0
;1,91700;0,00460;0,04386;0;0
;1,91750;0,10775;0,04393;0;0
;1,91800;0,02190;0,04381;0;0
;1,91850;0,04753;0,04359;0;0
;1,91900;0,04432;0,04332;0;0
;1,91950;0,09238;0,04304;0;0
;1,92000;0,05009;0,04283;0;0
;1,92050;0,04112;0,04275;0;0
;1,92100;-0,00757;0,04278;0;0
;1,92150;0,09494;0,04284;0;0
;1,92200;0,01165;0,04292;0;0
;1,92250;0,02062;0,04299;0;0
;1,92300;0,03087;0,04302;0;0
;1,92350;0,07636;0,04296;0;0
;1,92400;0,01165;0,04285;0;0
;1,92450;0,01485;0,04269;0;0
;1,92500;-0,01206;0,04242;0;0
;1,92550;0,01741;0,04195;0;0
;1,92600;0,02126;0,04124;0;0
;1,92650;0,09494;0,04033;0;0
;1,92700;0,03663;0,03935;0;0
;1,92750;0,05329;0,03841;0;0
;1,92800;-0,01526;0,03756;0;0
;1,92850;0,02510;0,03676;0;0
;1,92900;0,01934;0,03595;0;0
;1,92950;-0,01526;0,03508;0;0
;1,93000;0,01101;0,03412;0;0
;1,93050;0,03599;0,03302;0;0
;1,93100;0,02959;0,03183;0;0
;1,93150;0,02126;0,03061;0;0
;1,93200;-0,00565;0,02939;0;0
;1,93250;0,03728;0,02817;0;0
;1,93300;0,02895;0,02696;0;0
;1,93350;0,02767;0,02582;0;0
;1,93400;0,02254;0,02478;0;0
;1,93450;0,05842;0,02387;0;0
;1,93500;0,04432;0,02315;0;0
;1,93550;0,00716;0,02265;0;0
;1,93600;0,02318;0,02237;0;0
;1,93650;0,00396;0,02224;0;0
;1,93700;0,00460;0,02218;0;0
;1,93750;0,03984;0,02215;0;0
;1,93800;0,01421;0,02212;0;0
;1,93850;0,01741;0,02210;0;0
;1,93900;0,01421;0,02208;0;0
;1,93950;0,01357;0,02203;0;0
;1,94000;0,00844;0,02194;0;0
;1,94050;0,01741;0,02179;0;0
;1,94100;0,03023;0,02158;0;0
;1,94150;0,03215;0,02134;0;0
;1,94200;0,05201;0,02112;0;0
;1,94250;0,03087;0,02099;0;0
;1,94300;0,05265;0,02099;0;0
;1,94350;0,03663;0,02116;0;0
;1,94400;0,10391;0,02155;0;0
;1,94450;0,05329;0,02223;0;0
;1,94500;0,08853;0,02327;0;0
;1,94550;0,09366;0,02471;0;0
;1,94600;0,02767;0,02656;0;0
;1,94650;0,06034;0,02877;0;0
;1,94700;0,09750;0,03123;0;0
;1,94750;0,06931;0,03392;0;0
;1,94800;0,10647;0,03683;0;0
;1,94850;0,15580;0,03998;0;0
;1,94900;0,05778;0,04343;0;0
;1,94950;0,07187;0,04715;0;0
;1,95000;0,09430;0,05103;0;0
;1,95050;0,13018;0,05498;0;0
;1,95100;0,08341;0,05899;0;0
;1,95150;0,09622;0,06302;0;0
;1,95200;0,13338;0,06704;0;0
;1,95250;0,12825;0,07102;0;0
;1,95300;0,14812;0,07502;0;0
;1,95350;0,11544;0,07906;0;0
;1,95400;0,16093;0,08316;0;0
;1,95450;0,11736;0,08730;0;0
;1,95500;0,17246;0,09150;0;0
;1,95550;0,13786;0,09573;0;0
;1,95600;0,19809;0,10003;0;0
;1,95650;0,19425;0,10444;0;0
;1,95700;0,19681;0,10903;0;0
;1,95750;0,23012;0,11387;0;0
;1,95800;0,24870;0,11903;0;0
;1,95850;0,24935;0,12460;0;0
;1,95900;0,25896;0,13067;0;0
;1,95950;0,25703;0,13725;0;0
;1,96000;0,35826;0,14438;0;0
;1,96050;0,26857;0,15214;0;0
;1,96100;0,29548;0,16054;0;0
;1,96150;0,30252;0,16951;0;0
;1,96200;0,34993;0,17897;0;0
;1,96250;0,28971;0,18888;0;0
;1,96300;0,34096;0,19914;0;0
;1,96350;0,29483;0,20963;0;0
;1,96400;0,33328;0,22023;0;0
;1,96450;0,29163;0,23078;0;0
;1,96500;0,33007;0,24114;0;0
;1,96550;0,25511;0,25116;0;0
;1,96600;0,35058;0,26069;0;0
;1,96650;0,30893;0,26962;0;0
;1,96700;0,32110;0,27793;0;0
;1,96750;0,30380;0,28556;0;0
;1,96800;0,40055;0,29253;0;0
;1,96850;0,27305;0,29887;0;0
;1,96900;0,36723;0,30463;0;0
;1,96950;0,32879;0,30981;0;0
;1,97000;0,41977;0,31450;0;0
;1,97050;0,30765;0,31879;0;0
;1,97100;0,39927;0,32277;0;0
;1,97150;0,39030;0,32651;0;0
;1,97200;0,46206;0,33014;0;0
;1,97250;0,36083;0,33383;0;0
;1,97300;0,40632;0,33765;0;0
;1,97350;0,38581;0,34160;0;0
;1,97400;0,45565;0,34568;0;0
;1,97450;0,40375;0,34992;0;0
;1,97500;0,47935;0,35438;0;0
;1,97550;0,45693;0,35912;0;0
;1,97600;0,51587;0,36422;0;0
;1,97650;0,52036;0,36980;0;0
;1,97700;0,54599;0,37599;0;0
;1,97750;0,50498;0,38287;0;0
;1,97800;0,59084;0,39047;0;0
;1,97850;0,53381;0,39882;0;0
;1,97900;0,54599;0,40788;0;0
;1,97950;0,57738;0,41757;0;0
;1,98000;0,60173;0,42781;0;0
;1,98050;0,53061;0,43853;0;0
;1,98100;0,56585;0,44960;0;0
;1,98150;0,50690;0,46080;0;0
;1,98200;0,59724;0,47193;0;0
;1,98250;0,54406;0,48281;0;0
;1,98300;0,55560;0,49333;0;0
;1,98350;0,55944;0,50337;0;0
;1,98400;0,61839;0,51286;0;0
;1,98450;0,60877;0,52180;0;0
;1,98500;0,62479;0,53026;0;0
;1,98550;0,65298;0,53834;0;0
;1,98600;0,67925;0,54615;0;0
;1,98650;0,64658;0,55382;0;0
;1,98700;0,70488;0,56144;0;0
;1,98750;0,67989;0,56912;0;0
;1,98800;0,68374;0,57690;0;0
;1,98850;0,68438;0,58481;0;0
;1,98900;0,72987;0,59284;0;0
;1,98950;0,64401;0,60096;0;0
;1,99000;0,71065;0,60913;0;0
;1,99050;0,65490;0,61724;0;0
;1,99100;0,69975;0,62518;0;0
;1,99150;0,69719;0,63287;0;0
;1,99200;0,71257;0,64027;0;0
;1,99250;0,72282;0,64738;0;0
;1,99300;0,70808;0,65421;0;0
;1,99350;0,66836;0,66075;0;0
;1,99400;0,78176;0,66694;0;0
;1,99450;0,68694;0,67281;0;0
;1,99500;0,74524;0,67837;0;0
;1,99550;0,79265;0,68369;0;0
;1,99600;0,71962;0,68882;0;0
;1,99650;0,71449;0,69382;0;0
;1,99700;0,75357;0,69865;0;0
;1,99750;0,76510;0,70327;0;0
;1,99800;0,81188;0,70775;0;0
;1,99850;0,82084;0,71221;0;0
;1,99900;0,80803;0,71679;0;0
;1,99950;0,85032;0,72162;0;0
;2,00000;0,85929;0,72680;0;0
;2,00050;0,84904;0,73243;0;0
;2,00100;0,86505;0,73857;0;0
;2,00150;0,90093;0,74524;0;0
;2,00200;0,88940;0,75248;0;0
;2,00250;0,92079;0,76031;0;0
;2,00300;0,94898;0,76876;0;0
;2,00350;0,90157;0,77783;0;0
;2,00400;0,87466;0,78746;0;0
;2,00450;0,83046;0,79744;0;0
;2,00500;0,88876;0,80748;0;0
;2,00550;0,80355;0,81733;0;0
;2,00600;0,83366;0,82671;0;0
;2,00650;0,84199;0,83539;0;0
;2,00700;0,87082;0,84320;0;0
;2,00750;0,88363;0,85011;0;0
;2,00800;0,89196;0,85617;0;0
;2,00850;0,90670;0,86146;0;0
;2,00900;0,92272;0,86610;0;0
;2,00950;0,97461;0,87026;0;0
;2,01000;0,98358;0,87416;0;0
;2,01050;0,95411;0,87802;0;0
;2,01100;0,97653;0,88201;0;0
;2,01150;1,03291;0,88624;0;0
;2,01200;1,02907;0,89086;0;0
;2,01250;0,97013;0,89599;0;0
;2,01300;0,96820;0,90164;0;0
;2,01350;0,97974;0,90769;0;0
;2,01400;0,95923;0,91400;0;0
;2,01450;0,97653;0,92042;0;0
;2,01500;0,99383;0,92685;0;0
;2,01550;0,94065;0,93318;0;0
;2,01600;0,96436;0,93930;0;0
;2,01650;1,02202;0,94510;0;0
;2,01700;0,99640;0,95058;0;0
;2,01750;1,03163;0,95579;0;0
;2,01800;1,05534;0,96080;0;0
;2,01850;1,07969;0,96573;0;0
;2,01900;1,07328;0,97073;0;0
;2,01950;1,12774;0,97594;0;0
;2,02000;1,11556;0,98151;0;0
;2,02050;1,14119;0,98757;0;0
;2,02100;1,17643;0,99423;0;0
;2,02150;1,19693;1,00160;0;0
;2,02200;1,14119;1,00977;0;0
;2,02250;1,15080;1,01872;0;0
;2,02300;1,11685;1,02830;0;0
;2,02350;1,17002;1,03833;0;0
;2,02400;1,13671;1,04863;0;0
;2,02450;1,14119;1,05903;0;0
;2,02500;1,14504;1,06937;0;0
;2,02550;1,17323;1,07950;0;0
;2,02600;1,14247;1,08931;0;0
;2,02650;1,19501;1,09873;0;0
;2,02700;1,16041;1,10771;0;0
;2,02750;1,16362;1,11622;0;0
;2,02800;1,18604;1,12422;0;0
;2,02850;1,22064;1,13169;0;0
;2,02900;1,24370;1,13873;0;0
;2,02950;1,31098;1,14548;0;0
;2,03000;1,23922;1,15214;0;0
;2,03050;1,29304;1,15888;0;0
;2,03100;1,27125;1,16577;0;0
;2,03150;1,33660;1,17290;0;0
;2,03200;1,28663;1,18032;0;0
;2,03250;1,33340;1,18809;0;0
;2,03300;1,30329;1,19621;0;0
;2,03350;1,30072;1,20465;0;0
;2,03400;1,26292;1,21329;0;0
;2,03450;1,30201;1,22198;0;0
;2,03500;1,23730;1,23053;0;0
