University of Stuttgart - IFT;time [s];force unfiltered [kN];force filtered [kN];drop no.;displacement [mm]
;1,78500;-0,02474;-0,00108;0,00000;0,00000
;1,78550;0,05919;-0,00180;0,00000;0,00000
;1,78600;-0,01129;-0,00233;0,00000;0,00000
;1,78650;-0,00488;-0,00264;0,00000;0,00000
;1,78700;0,02139;-0,00276;0,00000;0,00000
;1,78750;0,02715;-0,00269;0,00000;0,00000
;1,78800;-0,02026;-0,00244;0,00000;0,00000
;1,78850;0,07200;-0,00200;0,00000;0,00000
;1,78900;0,02523;-0,00135;0,00000;0,00000
;1,78950;-0,00232;-0,00046;0,00000;0,00000
;1,79000;0,02139;0,00064;0,00000;0,00000
;1,79050;0,05470;0,00191;0,00000;0,00000
;1,79100;0,02523;0,00334;0,00000;0,00000
;1,79150;0,02010;0,00494;0,00000;0,00000
;1,79200;-0,01065;0,00666;0,00000;0,00000
;1,79250;0,07585;0,00842;0,00000;0,00000
;1,79300;0,00729;0,01022;0,00000;0,00000
;1,79350;0,02715;0,01203;0,00000;0,00000
;1,79400;0,01882;0,01384;0,00000;0,00000
;1,79450;0,07008;0,01560;0,00000;0,00000
;1,79500;0,01754;0,01734;0,00000;0,00000
;1,79550;0,12582;0,01910;0,00000;0,00000
;1,79600;0,01434;0,02096;0,00000;0,00000
;1,79650;0,05662;0,02295;0,00000;0,00000
;1,79700;0,03356;0,02504;0,00000;0,00000
;1,79750;0,07713;0,02717;0,00000;0,00000
;1,79800;0,04894;0,02935;0,00000;0,00000
;1,79850;0,10275;0,03159;0,00000;0,00000
;1,79900;0,07456;0,03392;0,00000;0,00000
;1,79950;0,02715;0,03638;0,00000;0,00000
;1,80000;0,03036;0,03888;0,00000;0,00000
;1,80050;0,05855;0,04131;0,00000;0,00000
;1,80100;0,05278;0,04360;0,00000;0,00000
;1,80150;-0,01641;0,04569;0,00000;0,00000
;1,80200;0,00921;0,04747;0,00000;0,00000
;1,80250;0,07649;0,04884;0,00000;0,00000
;1,80300;0,04830;0,04982;0,00000;0,00000
;1,80350;0,06175;0,05048;0,00000;0,00000
;1,80400;0,02010;0,05090;0,00000;0,00000
;1,80450;0,13607;0,05113;0,00000;0,00000
;1,80500;0,05278;0,05129;0,00000;0,00000
;1,80550;0,10980;0,05151;0,00000;0,00000
;1,80600;0,02587;0,05186;0,00000;0,00000
;1,80650;0,07328;0,05235;0,00000;0,00000
;1,80700;0,02331;0,05292;0,00000;0,00000
;1,80750;0,00537;0,05348;0,00000;0,00000
;1,80800;-0,01577;0,05389;0,00000;0,00000
;1,80850;0,06175;0,05403;0,00000;0,00000
;1,80900;0,05662;0,05386;0,00000;0,00000
;1,80950;0,02523;0,05344;0,00000;0,00000
;1,81000;0,00793;0,05282;0,00000;0,00000
;1,81050;0,07328;0,05198;0,00000;0,00000
;1,81100;0,05598;0,05100;0,00000;0,00000
;1,81150;0,04317;0,04995;0,00000;0,00000
;1,81200;0,01562;0,04889;0,00000;0,00000
;1,81250;0,04637;0,04783;0,00000;0,00000
;1,81300;0,06239;0,04676;0,00000;0,00000
;1,81350;0,02715;0,04574;0,00000;0,00000
;1,81400;0,02459;0,04477;0,00000;0,00000
;1,81450;0,06431;0,04386;0,00000;0,00000
;1,81500;0,06752;0,04302;0,00000;0,00000
;1,81550;0,06495;0,04234;0,00000;0,00000
;1,81600;0,05342;0,04187;0,00000;0,00000
;1,81650;0,07713;0,04164;0,00000;0,00000
;1,81700;0,09250;0,04168;0,00000;0,00000
;1,81750;0,03164;0,04204;0,00000;0,00000
;1,81800;0,04701;0,04267;0,00000;0,00000
;1,81850;0,11044;0,04351;0,00000;0,00000
;1,81900;0,05406;0,04458;0,00000;0,00000
;1,81950;0,04894;0,04584;0,00000;0,00000
;1,82000;0,05983;0,04726;0,00000;0,00000
;1,82050;0,06944;0,04876;0,00000;0,00000
;1,82100;0,11621;0,05032;0,00000;0,00000
;1,82150;0,09122;0,05199;0,00000;0,00000
;1,82200;0,02075;0,05380;0,00000;0,00000
;1,82250;0,07713;0,05568;0,00000;0,00000
;1,82300;0,12710;0,05756;0,00000;0,00000
;1,82350;0,13671;0,05949;0,00000;0,00000
;1,82400;0,15337;0,06161;0,00000;0,00000
;1,82450;0,18733;0,06406;0,00000;0,00000
;1,82500;0,16939;0,06701;0,00000;0,00000
;1,82550;0,13223;0,07053;0,00000;0,00000
;1,82600;0,18925;0,07463;0,00000;0,00000
;1,82650;0,13799;0,07927;0,00000;0,00000
;1,82700;0,09507;0,08434;0,00000;0,00000
;1,82750;0,07969;0,08966;0,00000;0,00000
;1,82800;0,13607;0,09497;0,00000;0,00000
;1,82850;0,08802;0,10008;0,00000;0,00000
;1,82900;0,07200;0,10486;0,00000;0,00000
;1,82950;0,08866;0,10914;0,00000;0,00000
;1,83000;0,11749;0,11280;0,00000;0,00000
;1,83050;0,09443;0,11582;0,00000;0,00000
;1,83100;0,14440;0,11821;0,00000;0,00000
;1,83150;0,15145;0,12008;0,00000;0,00000
;1,83200;0,17451;0,12156;0,00000;0,00000
;1,83250;0,12774;0,12282;0,00000;0,00000
;1,83300;0,17195;0,12396;0,00000;0,00000
;1,83350;0,18861;0,12509;0,00000;0,00000
;1,83400;0,22192;0,12634;0,00000;0,00000
;1,83450;0,18028;0,12787;0,00000;0,00000
;1,83500;0,26421;0,12980;0,00000;0,00000
;1,83550;0,19758;0,13225;0,00000;0,00000
;1,83600;0,24819;0,13529;0,00000;0,00000
;1,83650;0,25332;0,13896;0,00000;0,00000
;1,83700;0,24691;0,14329;0,00000;0,00000
;1,83750;0,25716;0,14828;0,00000;0,00000
;1,83800;0,28984;0,15392;0,00000;0,00000
;1,83850;0,24243;0,16017;0,00000;0,00000
;1,83900;0,30585;0,16698;0,00000;0,00000
;1,83950;0,25011;0,17428;0,00000;0,00000
;1,84000;0,31547;0,18198;0,00000;0,00000
;1,84050;0,28151;0,19001;0,00000;0,00000
;1,84100;0,27638;0,19828;0,00000;0,00000
;1,84150;0,33020;0,20670;0,00000;0,00000
;1,84200;0,39107;0,21523;0,00000;0,00000
;1,84250;0,31547;0,22394;0,00000;0,00000
;1,84300;0,34558;0,23283;0,00000;0,00000
;1,84350;0,31739;0,24183;0,00000;0,00000
;1,84400;0,35839;0,25086;0,00000;0,00000
;1,84450;0,31931;0,25983;0,00000;0,00000
;1,84500;0,38722;0,26866;0,00000;0,00000
;1,84550;0,31418;0,27730;0,00000;0,00000
;1,84600;0,35647;0,28568;0,00000;0,00000
;1,84650;0,37697;0,29374;0,00000;0,00000
;1,84700;0,35327;0,30145;0,00000;0,00000
;1,84750;0,35134;0,30879;0,00000;0,00000
;1,84800;0,38402;0,31574;0,00000;0,00000
;1,84850;0,31162;0,32226;0,00000;0,00000
;1,84900;0,41093;0,32831;0,00000;0,00000
;1,84950;0,39427;0,33391;0,00000;0,00000
;1,85000;0,45514;0,33916;0,00000;0,00000
;1,85050;0,43720;0,34423;0,00000;0,00000
;1,85100;0,40516;0,34927;0,00000;0,00000
;1,85150;0,48653;0,35435;0,00000;0,00000
;1,85200;0,55444;0,35961;0,00000;0,00000
;1,85250;0,49806;0,36526;0,00000;0,00000
;1,85300;0,49742;0,37148;0,00000;0,00000
;1,85350;0,49999;0,37830;0,00000;0,00000
;1,85400;0,52433;0,38570;0,00000;0,00000
;1,85450;0,50447;0,39362;0,00000;0,00000
;1,85500;0,53138;0,40202;0,00000;0,00000
;1,85550;0,48653;0,41080;0,00000;0,00000
;1,85600;0,54355;0,41983;0,00000;0,00000
;1,85650;0,52689;0,42901;0,00000;0,00000
;1,85700;0,50575;0,43825;0,00000;0,00000
;1,85750;0,50255;0,44742;0,00000;0,00000
;1,85800;0,54291;0,45639;0,00000;0,00000
;1,85850;0,50511;0,46504;0,00000;0,00000
;1,85900;0,54227;0,47331;0,00000;0,00000
;1,85950;0,55957;0,48116;0,00000;0,00000
;1,86000;0,55508;0,48859;0,00000;0,00000
;1,86050;0,64286;0,49567;0,00000;0,00000
;1,86100;0,53202;0,50251;0,00000;0,00000
;1,86150;0,64606;0,50920;0,00000;0,00000
;1,86200;0,61787;0,51579;0,00000;0,00000
;1,86250;0,63902;0,52240;0,00000;0,00000
;1,86300;0,64286;0,52912;0,00000;0,00000
;1,86350;0,66464;0,53602;0,00000;0,00000
;1,86400;0,65247;0,54315;0,00000;0,00000
;1,86450;0,66913;0,55055;0,00000;0,00000
;1,86500;0,62941;0,55820;0,00000;0,00000
;1,86550;0,64478;0,56602;0,00000;0,00000
;1,86600;0,65888;0,57390;0,00000;0,00000
;1,86650;0,72102;0,58180;0,00000;0,00000
;1,86700;0,68643;0,58972;0,00000;0,00000
;1,86750;0,72167;0,59770;0,00000;0,00000
;1,86800;0,69283;0,60577;0,00000;0,00000
;1,86850;0,70885;0,61389;0,00000;0,00000
;1,86900;0,70629;0,62203;0,00000;0,00000
;1,86950;0,73768;0,63014;0,00000;0,00000
;1,87000;0,71141;0,63819;0,00000;0,00000
;1,87050;0,78830;0,64618;0,00000;0,00000
;1,87100;0,72359;0,65413;0,00000;0,00000
;1,87150;0,85877;0,66210;0,00000;0,00000
;1,87200;0,81200;0,67018;0,00000;0,00000
;1,87250;0,82994;0,67853;0,00000;0,00000
;1,87300;0,80752;0,68721;0,00000;0,00000
;1,87350;0,89337;0,69625;0,00000;0,00000
;1,87400;0,84340;0,70569;0,00000;0,00000
;1,87450;0,89593;0,71556;0,00000;0,00000
;1,87500;0,88184;0,72588;0,00000;0,00000
;1,87550;0,94399;0,73665;0,00000;0,00000
;1,87600;0,89978;0,74788;0,00000;0,00000
;1,87650;0,96513;0,75958;0,00000;0,00000
;1,87700;0,91131;0,77171;0,00000;0,00000
;1,87750;0,97346;0,78423;0,00000;0,00000
;1,87800;0,91067;0,79703;0,00000;0,00000
;1,87850;0,90234;0,80998;0,00000;0,00000
;1,87900;0,87799;0,82285;0,00000;0,00000
;1,87950;0,97730;0,83540;0,00000;0,00000
;1,88000;0,94463;0,84751;0,00000;0,00000
;1,88050;0,92477;0,85914;0,00000;0,00000
;1,88100;0,82930;0,87017;0,00000;0,00000
;1,88150;0,97922;0,88041;0,00000;0,00000
;1,88200;0,91900;0,88975;0,00000;0,00000
;1,88250;0,97666;0,89821;0,00000;0,00000
;1,88300;0,89978;0,90584;0,00000;0,00000
;1,88350;0,99012;0,91267;0,00000;0,00000
;1,88400;0,96385;0,91878;0,00000;0,00000
;1,88450;1,00421;0,92429;0,00000;0,00000
;1,88500;0,98627;0,92932;0,00000;0,00000
;1,88550;1,03561;0,93404;0,00000;0,00000
;1,88600;1,03625;0,93860;0,00000;0,00000
;1,88650;1,12146;0,94319;0,00000;0,00000
;1,88700;1,05931;0,94804;0,00000;0,00000
;1,88750;1,13043;0,95336;0,00000;0,00000
;1,88800;1,09006;0,95929;0,00000;0,00000
;1,88850;1,10096;0,96589;0,00000;0,00000
;1,88900;1,07277;0,97315;0,00000;0,00000
;1,88950;1,10096;0,98099;0,00000;0,00000
;1,89000;1,06316;0,98928;0,00000;0,00000
;1,89050;0,99332;0,99783;0,00000;0,00000
;1,89100;1,01318;1,00635;0,00000;0,00000
;1,89150;1,07084;1,01453;0,00000;0,00000
;1,89200;1,05675;1,02223;0,00000;0,00000
;1,89250;1,03945;1,02936;0,00000;0,00000
;1,89300;0,97858;1,03582;0,00000;0,00000
;1,89350;1,06444;1,04149;0,00000;0,00000
;1,89400;1,03240;1,04630;0,00000;0,00000
;1,89450;1,12146;1,05030;0,00000;0,00000
;1,89500;1,11121;1,05363;0,00000;0,00000
;1,89550;1,10352;1,05651;0,00000;0,00000
;1,89600;1,12530;1,05913;0,00000;0,00000
;1,89650;1,13299;1,06164;0,00000;0,00000
;1,89700;1,14901;1,06419;0,00000;0,00000
;1,89750;1,17400;1,06693;0,00000;0,00000
;1,89800;1,15221;1,07000;0,00000;0,00000
;1,89850;1,15606;1,07348;0,00000;0,00000
;1,89900;1,16567;1,07741;0,00000;0,00000
;1,89950;1,21564;1,08179;0,00000;0,00000
;1,90000;1,28868;1,08673;0,00000;0,00000
;1,90050;1,26946;1,09239;0,00000;0,00000
;1,90100;1,19065;1,09890;0,00000;0,00000
;1,90150;1,27587;1,10625;0,00000;0,00000
;1,90200;1,29316;1,11438;0,00000;0,00000
;1,90250;1,24319;1,12326;0,00000;0,00000
;1,90300;1,26882;1,13281;0,00000;0,00000
;1,90350;1,28484;1,14290;0,00000;0,00000
;1,90400;1,30213;1,15341;0,00000;0,00000
;1,90450;1,25088;1,16425;0,00000;0,00000
;1,90500;1,28612;1,17527;0,00000;0,00000
;1,90550;1,24319;1,18628;0,00000;0,00000
;1,90600;1,32392;1,19711;0,00000;0,00000
;1,90650;1,26113;1,20767;0,00000;0,00000
;1,90700;1,32136;1,21785;0,00000;0,00000
;1,90750;1,31815;1,22763;0,00000;0,00000
;1,90800;1,40529;1,23703;0,00000;0,00000
;1,90850;1,26946;1,24613;0,00000;0,00000
;1,90900;1,41938;1,25497;0,00000;0,00000
;1,90950;1,33865;1,26358;0,00000;0,00000
;1,91000;1,38927;1,27202;0,00000;0,00000
;1,91050;1,43027;1,28035;0,00000;0,00000
;1,91100;1,41554;1,28866;0,00000;0,00000
;1,91150;1,34891;1,29702;0,00000;0,00000
;1,91200;1,46551;1,30542;0,00000;0,00000
;1,91250;1,44052;1,31386;0,00000;0,00000
;1,91300;1,48858;1,32243;0,00000;0,00000
;1,91350;1,43540;1,33119;0,00000;0,00000
;1,91400;1,53599;1,34021;0,00000;0,00000
;1,91450;1,46359;1,34952;0,00000;0,00000
;1,91500;1,47704;1,35912;0,00000;0,00000
;1,91550;1,47256;1,36896;0,00000;0,00000
;1,91600;1,52446;1,37892;0,00000;0,00000
;1,91650;1,43796;1,38895;0,00000;0,00000
;1,91700;1,55136;1,39894;0,00000;0,00000
;1,91750;1,47961;1,40882;0,00000;0,00000
;1,91800;1,55905;1,41857;0,00000;0,00000
;1,91850;1,51869;1,42817;0,00000;0,00000
;1,91900;1,57315;1,43763;0,00000;0,00000
;1,91950;1,51677;1,44696;0,00000;0,00000
;1,92000;1,61351;1,45615;0,00000;0,00000
;1,92050;1,62633;1,46527;0,00000;0,00000
;1,92100;1,65964;1,47444;0,00000;0,00000
;1,92150;1,58212;1,48381;0,00000;0,00000
;1,92200;1,64106;1,49341;0,00000;0,00000
;1,92250;1,59749;1,50320;0,00000;0,00000
;1,92300;1,68847;1,51312;0,00000;0,00000
;1,92350;1,58020;1,52314;0,00000;0,00000
;1,92400;1,63850;1,53319;0,00000;0,00000
;1,92450;1,63914;1,54315;0,00000;0,00000
;1,92500;1,61351;1,55291;0,00000;0,00000
;1,92550;1,58724;1,56238;0,00000;0,00000
;1,92600;1,59557;1,57138;0,00000;0,00000
;1,92650;1,58148;1,57975;0,00000;0,00000
;1,92700;1,63145;1,58736;0,00000;0,00000
;1,92750;1,58917;1,59416;0,00000;0,00000
;1,92800;1,67246;1,60016;0,00000;0,00000
;1,92850;1,70705;1,60547;0,00000;0,00000
;1,92900;1,74165;1,61032;0,00000;0,00000
;1,92950;1,70129;1,61497;0,00000;0,00000
;1,93000;1,74485;1,61967;0,00000;0,00000
;1,93050;1,75639;1,62456;0,00000;0,00000
;1,93100;1,81725;1,62983;0,00000;0,00000
;1,93150;1,74934;1,63564;0,00000;0,00000
;1,93200;1,85826;1,64213;0,00000;0,00000
;1,93250;1,82238;1,64941;0,00000;0,00000
;1,93300;1,84672;1,65756;0,00000;0,00000
;1,93350;1,82366;1,66661;0,00000;0,00000
;1,93400;1,81917;1,67650;0,00000;0,00000
;1,93450;1,80252;1,68709;0,00000;0,00000
;1,93500;1,76984;1,69817;0,00000;0,00000
;1,93550;1,79355;1,70945;0,00000;0,00000
;1,93600;1,77881;1,72067;0,00000;0,00000
;1,93650;1,76343;1,73159;0,00000;0,00000
;1,93700;1,76792;1,74200;0,00000;0,00000
;1,93750;1,76472;1,75168;0,00000;0,00000
;1,93800;1,79227;1,76051;0,00000;0,00000
;1,93850;1,88453;1,76844;0,00000;0,00000
;1,93900;1,85441;1,77562;0,00000;0,00000
;1,93950;1,83775;1,78221;0,00000;0,00000
;1,94000;1,86466;1,78835;0,00000;0,00000
;1,94050;1,93514;1,79415;0,00000;0,00000
;1,94100;1,98576;1,79983;0,00000;0,00000
;1,94150;1,90247;1,80566;0,00000;0,00000
;1,94200;1,92489;1,81182;0,00000;0,00000
;1,94250;1,97550;1,81836;0,00000;0,00000
;1,94300;1,92361;1,82532;0,00000;0,00000
;1,94350;1,97614;1,83272;0,00000;0,00000
;1,94400;1,90631;1,84052;0,00000;0,00000
;1,94450;1,95372;1,84863;0,00000;0,00000
;1,94500;1,95500;1,85694;0,00000;0,00000
;1,94550;1,96910;1,86537;0,00000;0,00000
;1,94600;1,97935;1,87386;0,00000;0,00000
;1,94650;2,02804;1,88241;0,00000;0,00000
;1,94700;1,99793;1,89103;0,00000;0,00000
;1,94750;2,03317;1,89977;0,00000;0,00000
;1,94800;1,99280;1,90861;0,00000;0,00000
;1,94850;2,07033;1,91753;0,00000;0,00000
;1,94900;2,02163;1,92652;0,00000;0,00000
;1,94950;2,09724;1,93560;0,00000;0,00000
;1,95000;2,06264;1,94479;0,00000;0,00000
;1,95050;2,08122;1,95412;0,00000;0,00000
;1,95100;2,13568;1,96359;0,00000;0,00000
;1,95150;2,11646;1,97325;0,00000;0,00000
;1,95200;2,06072;1,98313;0,00000;0,00000
;1,95250;2,07737;1,99312;0,00000;0,00000
;1,95300;2,11774;2,00308;0,00000;0,00000
;1,95350;2,14465;2,01294;0,00000;0,00000
;1,95400;2,14465;2,02269;0,00000;0,00000
;1,95450;2,20039;2,03239;0,00000;0,00000
;1,95500;2,17412;2,04212;0,00000;0,00000
;1,95550;2,16643;2,05192;0,00000;0,00000
;1,95600;2,16131;2,06179;0,00000;0,00000
;1,95650;2,25421;2,07168;0,00000;0,00000
;1,95700;2,21833;2,08163;0,00000;0,00000
;1,95750;2,25228;2,09171;0,00000;0,00000
;1,95800;2,23434;2,10195;0,00000;0,00000
;1,95850;2,28240;2,11238;0,00000;0,00000
;1,95900;2,23306;2,12300;0,00000;0,00000
;1,95950;2,30674;2,13377;0,00000;0,00000
;1,96000;2,21769;2,14466;0,00000;0,00000
;1,96050;2,25549;2,15558;0,00000;0,00000
;1,96100;2,27599;2,16637;0,00000;0,00000
;1,96150;2,33814;2,17699;0,00000;0,00000
;1,96200;2,23691;2,18742;0,00000;0,00000
;1,96250;2,23627;2,19761;0,00000;0,00000
;1,96300;2,20551;2,20736;0,00000;0,00000
;1,96350;2,30867;2,21648;0,00000;0,00000
;1,96400;2,23242;2,22488;0,00000;0,00000
;1,96450;2,32340;2,23258;0,00000;0,00000
;1,96500;2,31251;2,23961;0,00000;0,00000
;1,96550;2,39067;2,24614;0,00000;0,00000
;1,96600;2,34390;2,25236;0,00000;0,00000
;1,96650;2,38811;2,25848;0,00000;0,00000
;1,96700;2,37338;2,26465;0,00000;0,00000
;1,96750;2,46115;2,27100;0,00000;0,00000
;1,96800;2,38619;2,27770;0,00000;0,00000
;1,96850;2,38491;2,28482;0,00000;0,00000
;1,96900;2,42399;2,29235;0,00000;0,00000
;1,96950;2,43360;2,30024;0,00000;0,00000
;1,97000;2,46307;2,30850;0,00000;0,00000
;1,97050;2,46820;2,31717;0,00000;0,00000
;1,97100;2,40028;2,32623;0,00000;0,00000
;1,97150;2,45602;2,33558;0,00000;0,00000
;1,97200;2,39964;2,34509;0,00000;0,00000
;1,97250;2,46628;2,35461;0,00000;0,00000
;1,97300;2,37530;2,36398;0,00000;0,00000
;1,97350;2,42079;2,37306;0,00000;0,00000
;1,97400;2,39964;2,38166;0,00000;0,00000
;1,97450;2,36569;2,38962;0,00000;0,00000
;1,97500;2,35864;2,39678;0,00000;0,00000
;1,97550;2,41310;2,40297;0,00000;0,00000
;1,97600;2,38811;2,40816;0,00000;0,00000
;1,97650;2,40861;2,41235;0,00000;0,00000
;1,97700;2,47076;2,41564;0,00000;0,00000
;1,97750;2,48293;2,41821;0,00000;0,00000
;1,97800;2,55661;2,42035;0,00000;0,00000
;1,97850;2,51241;2,42239;0,00000;0,00000
;1,97900;2,55277;2,42465;0,00000;0,00000
;1,97950;2,53483;2,42734;0,00000;0,00000
;1,98000;2,63414;2,43065;0,00000;0,00000
;1,98050;2,63158;2,43479;0,00000;0,00000
;1,98100;2,59185;2,43998;0,00000;0,00000
;1,98150;2,64631;2,44631;0,00000;0,00000
;1,98200;2,61171;2,45381;0,00000;0,00000
;1,98250;2,64951;2,46242;0,00000;0,00000
;1,98300;2,64311;2,47207;0,00000;0,00000
;1,98350;2,58032;2,48262;0,00000;0,00000
;1,98400;2,63029;2,49386;0,00000;0,00000
;1,98450;2,54316;2,50550;0,00000;0,00000
;1,98500;2,53803;2,51721;0,00000;0,00000
;1,98550;2,55790;2,52861;0,00000;0,00000
;1,98600;2,61300;2,53943;0,00000;0,00000
;1,98650;2,55661;2,54948;0,00000;0,00000
;1,98700;2,61748;2,55870;0,00000;0,00000
;1,98750;2,60659;2,56705;0,00000;0,00000
;1,98800;2,67706;2,57457;0,00000;0,00000
;1,98850;2,63926;2,58140;0,00000;0,00000
;1,98900;2,74946;2,58771;0,00000;0,00000
;1,98950;2,70974;2,59375;0,00000;0,00000
;1,99000;2,78150;2,59978;0,00000;0,00000
;1,99050;2,77189;2,60605;0,00000;0,00000
;1,99100;2,77637;2,61279;0,00000;0,00000
;1,99150;2,79816;2,62014;0,00000;0,00000
;1,99200;2,80328;2,62820;0,00000;0,00000
;1,99250;2,74498;2,63699;0,00000;0,00000
;1,99300;2,81161;2,64644;0,00000;0,00000
;1,99350;2,73985;2,65642;0,00000;0,00000
;1,99400;2,80328;2,66678;0,00000;0,00000
;1,99450;2,73280;2,67734;0,00000;0,00000
;1,99500;2,74049;2,68790;0,00000;0,00000
;1,99550;2,72063;2,69822;0,00000;0,00000
;1,99600;2,80200;2,70807;0,00000;0,00000
;1,99650;2,69180;2,71732;0,00000;0,00000
;1,99700;2,80584;2,72587;0,00000;0,00000
;1,99750;2,78150;2,73368;0,00000;0,00000
;1,99800;2,85197;2,74080;0,00000;0,00000
;1,99850;2,77637;2,74737;0,00000;0,00000
;1,99900;2,82314;2,75348;0,00000;0,00000
;1,99950;2,79687;2,75918;0,00000;0,00000
;2,00000;2,86287;2,76452;0,00000;0,00000
;2,00050;2,80584;2,76960;0,00000;0,00000
;2,00100;2,83788;2,77447;0,00000;0,00000
;2,00150;2,84493;2,77918;0,00000;0,00000
;2,00200;2,90067;2,78380;0,00000;0,00000
;2,00250;2,86030;2,78844;0,00000;0,00000
;2,00300;2,86415;2,79319;0,00000;0,00000
;2,00350;2,82506;2,79806;0,00000;0,00000
;2,00400;2,85005;2,80299;0,00000;0,00000
;2,00450;2,86991;2,80789;0,00000;0,00000
;2,00500;2,88465;2,81275;0,00000;0,00000
;2,00550;2,82699;2,81755;0,00000;0,00000
;2,00600;2,89939;2,82228;0,00000;0,00000
;2,00650;2,86415;2,82691;0,00000;0,00000
;2,00700;2,84236;2,83141;0,00000;0,00000
;2,00750;2,82891;2,83572;0,00000;0,00000
;2,00800;2,87184;2,83975;0,00000;0,00000
;2,00850;2,90579;2,84346;0,00000;0,00000
;2,00900;2,82122;2,84688;0,00000;0,00000
;2,00950;2,85390;2,85001;0,00000;0,00000
;2,01000;2,83532;2,85278;0,00000;0,00000
;2,01050;2,89746;2,85517;0,00000;0,00000
;2,01100;2,91797;2,85723;0,00000;0,00000
;2,01150;2,91604;2,85911;0,00000;0,00000
;2,01200;2,91092;2,86097;0,00000;0,00000
;2,01250;2,84236;2,86288;0,00000;0,00000
;2,01300;2,90259;2,86482;0,00000;0,00000
;2,01350;2,87504;2,86675;0,00000;0,00000
;2,01400;2,87888;2,86865;0,00000;0,00000
;2,01450;2,90323;2,87048;0,00000;0,00000
;2,01500;2,88273;2,87227;0,00000;0,00000
;2,01550;2,88145;2,87399;0,00000;0,00000
;2,01600;2,88273;2,87565;0,00000;0,00000
;2,01650;2,90067;2,87721;0,00000;0,00000
;2,01700;2,91220;2,87869;0,00000;0,00000
;2,01750;2,88913;2,88013;0,00000;0,00000
;2,01800;2,85390;2,88153;0,00000;0,00000
;2,01850;2,92822;2,88285;0,00000;0,00000
;2,01900;2,92694;2,88410;0,00000;0,00000
;2,01950;2,94295;2,88537;0,00000;0,00000
;2,02000;2,88657;2,88674;0,00000;0,00000
;2,02050;2,90195;2,88823;0,00000;0,00000
;2,02100;2,84877;2,88976;0,00000;0,00000
;2,02150;2,90451;2,89123;0,00000;0,00000
;2,02200;2,89939;2,89257;0,00000;0,00000
;2,02250;2,90195;2,89376;0,00000;0,00000
;2,02300;2,85005;2,89480;0,00000;0,00000
;2,02350;2,87824;2,89564;0,00000;0,00000
;2,02400;2,86287;2,89621;0,00000;0,00000
;2,02450;2,86735;2,89646;0,00000;0,00000
;2,02500;2,86735;2,89637;0,00000;0,00000
;2,02550;2,93591;2,89597;0,00000;0,00000
;2,02600;2,88465;2,89535;0,00000;0,00000
;2,02650;2,96217;2,89465;0,00000;0,00000
;2,02700;2,94744;2,89403;0,00000;0,00000
;2,02750;3,04995;2,89372;0,00000;0,00000
;2,02800;2,93591;2,89394;0,00000;0,00000
;2,02850;2,98652;2,89485;0,00000;0,00000
;2,02900;2,98332;2,89650;0,00000;0,00000
;2,02950;2,99997;2,89890;0,00000;0,00000
;2,03000;3,02304;2,90207;0,00000;0,00000
;2,03050;2,98396;2,90601;0,00000;0,00000
;2,03100;2,90067;2,91064;0,00000;0,00000
;2,03150;2,94808;2,91573;0,00000;0,00000
;2,03200;2,86351;2,92097;0,00000;0,00000
;2,03250;2,93526;2,92607;0,00000;0,00000
;2,03300;2,85774;2,93077;0,00000;0,00000
;2,03350;2,85774;2,93484;0,00000;0,00000
;2,03400;2,81674;2,93805;0,00000;0,00000
;2,03450;2,87632;2,94019;0,00000;0,00000
;2,03500;2,92117;2,94118;0,00000;0,00000
;2,03550;2,97371;2,94115;0,00000;0,00000
;2,03600;2,93719;2,94037;0,00000;0,00000
;2,03650;2,99165;2,93911;0,00000;0,00000
;2,03700;2,97178;2,93765;0,00000;0,00000
;2,03750;3,02368;2,93625;0,00000;0,00000
;2,03800;3,00766;2,93516;0,00000;0,00000
;2,03850;2,99485;2,93457;0,00000;0,00000
;2,03900;2,95256;2,93459;0,00000;0,00000
;2,03950;2,93078;2,93518;0,00000;0,00000
;2,04000;2,91668;2,93620;0,00000;0,00000
;2,04050;2,92950;2,93746;0,00000;0,00000
;2,04100;2,87504;2,93878;0,00000;0,00000
;2,04150;2,85646;2,93995;0,00000;0,00000
;2,04200;2,79303;2,94072;0,00000;0,00000
;2,04250;2,85390;2,94081;0,00000;0,00000
;2,04300;2,76356;2,94000;0,00000;0,00000
;2,04350;2,80520;2,93811;0,00000;0,00000
;2,04400;2,79623;2,93505;0,00000;0,00000
;2,04450;2,79495;2,93078;0,00000;0,00000
;2,04500;2,80713;2,92536;0,00000;0,00000
;2,04550;2,91156;2,91895;0,00000;0,00000
;2,04600;2,85005;2,91185;0,00000;0,00000
;2,04650;2,88593;2,90440;0,00000;0,00000
;2,04700;2,92501;2,89693;0,00000;0,00000
;2,04750;2,96025;2,88976;0,00000;0,00000
;2,04800;2,94616;2,88327;0,00000;0,00000
;2,04850;2,90131;2,87773;0,00000;0,00000
;2,04900;2,85261;2,87326;0,00000;0,00000
;2,04950;2,89874;2,86978;0,00000;0,00000
;2,05000;2,80200;2,86719;0,00000;0,00000
;2,05050;2,84108;2,86528;0,00000;0,00000
;2,05100;2,74690;2,86381;0,00000;0,00000
;2,05150;2,73793;2,86246;0,00000;0,00000
;2,05200;2,63093;2,86085;0,00000;0,00000
